model,month,games_all,mse_all,games_shared_with_fide,mse_shared_with_fide,fide_official_mse_on_shared
provisional_without_performance_entry,2024-03,158871,0.1553941353194852,125251,0.14334525589472935,0.1536947440799163
provisional_without_performance_entry,2024-04,153312,0.1536759825645512,126462,0.14334389991117286,0.14904309409256347
provisional_without_performance_entry,2024-05,184379,0.1507556712159117,148516,0.14004132765131944,0.1440756316314139
provisional_without_performance_entry,2024-06,166980,0.15066117776788507,128797,0.1386002738890035,0.14346134520623752
provisional_without_performance_entry,2024-07,124316,0.14976671748228412,97658,0.13893577982545205,0.14459813674808647
provisional_without_performance_entry,2024-08,204608,0.14890828990094088,165841,0.13856494592067117,0.14595087092256542
provisional_without_performance_entry,2024-09,170646,0.14825862990814948,137992,0.13821129486120629,0.14490793270601346
provisional_without_performance_entry,2024-10,127181,0.14900973452891,103637,0.13909250673220605,0.14513949766479062
provisional_without_performance_entry,2024-11,150324,0.14922707643005684,122605,0.13906990071016728,0.14348358933736863
provisional_without_performance_entry,2024-12,178838,0.15198330134086596,146431,0.1423627577731562,0.14670192491710318
provisional_without_performance_entry,2025-01,164555,0.15311979617660987,132507,0.1442829342448669,0.1500422774990157
provisional_without_performance_entry,2025-02,201036,0.1536763198797113,158773,0.14305976813936344,0.14842691902018532
provisional_without_performance_entry,2025-03,168718,0.15206503739046556,137738,0.14232300985681162,0.14668756884309575
provisional_without_performance_entry,2025-04,174938,0.15224079738408827,144880,0.14291919521861735,0.14755620165780653
provisional_without_performance_entry,2025-05,198582,0.14983996003371522,161724,0.1394313049007629,0.14424900164020438
provisional_without_performance_entry,2025-06,178781,0.15066440393510705,138929,0.14010998579154577,0.14518967706496425
provisional_without_performance_entry,2025-07,163965,0.14832515033371985,131684,0.13840987931135812,0.14404662662381607
provisional_without_performance_entry,2025-08,206483,0.14978028641826424,169796,0.1402394644090834,0.14615148256468435
provisional_without_performance_entry,2025-09,198411,0.1481958058817204,162815,0.13951371792890507,0.1456144322313506
provisional_without_performance_entry,2025-10,147779,0.14736392012205862,123999,0.13837386967338047,0.14357558504245022
provisional_without_performance_entry,2025-11,165904,0.14780753113338255,137859,0.1389802205482654,0.14412473099827613
provisional_without_performance_entry,2025-12,192614,0.14911338637642527,161785,0.14137279201668274,0.14623287424657014
provisional_without_entry_acceleration,2008-04,180982,0.17604939120594446,144265,0.17193900368183931,0.13764081149142152
provisional_without_entry_acceleration,2008-05,0,,0,,
provisional_without_entry_acceleration,2008-06,0,,0,,
provisional_without_entry_acceleration,2008-07,236675,0.16365820994917998,187852,0.15843265251151833,0.13679543234739883
provisional_without_entry_acceleration,2008-08,0,,0,,
provisional_without_entry_acceleration,2008-09,0,,0,,
provisional_without_entry_acceleration,2008-10,243167,0.15985057205339265,187997,0.15308872220900382,0.13360164260122337
provisional_without_entry_acceleration,2008-11,0,,0,,
provisional_without_entry_acceleration,2008-12,0,,0,,
provisional_without_entry_acceleration,2009-01,167185,0.15736507420740944,129736,0.1504069425548105,0.13549237721585075
provisional_without_entry_acceleration,2009-02,0,,0,,
provisional_without_entry_acceleration,2009-03,0,,0,,
provisional_without_entry_acceleration,2009-04,185579,0.15507905898278937,144117,0.14823880444540963,0.1362235904853938
provisional_without_entry_acceleration,2009-05,0,,0,,
provisional_without_entry_acceleration,2009-06,0,,0,,
provisional_without_entry_acceleration,2009-07,276319,0.1529707600418237,213427,0.1464007794742435,0.13672714563217941
provisional_without_entry_acceleration,2009-08,0,,0,,
provisional_without_entry_acceleration,2009-09,203525,0.15098110677347254,156525,0.14437164130137115,0.1358919539142354
provisional_without_entry_acceleration,2009-10,0,,0,,
provisional_without_entry_acceleration,2009-11,124272,0.14602077472954356,97975,0.14069904030363178,0.1332768421482737
provisional_without_entry_acceleration,2009-12,0,,0,,
